id	name	desc	url	type	P400
7873	メタルギア ライジング リベンジェンス	PC video game	https://www.famitsu.com/games/t/7873/	Q7889	Q1406
16391	codename D	X360 video game	https://www.famitsu.com/games/t/16391/	Q7889	
16684	TSURITORE -ツリトレ-	PS3 video game	https://www.famitsu.com/games/t/16684/	Q7889	
26747	旋光の輪舞 新シリーズ	PSV video game	https://www.famitsu.com/games/t/26747/	Q7889	
29092	deep down	PS4 video game	https://www.famitsu.com/games/t/29092/	Q7889	Q5014725
29303	PsychoBreak	PC video game	https://www.famitsu.com/games/t/29303/	Q7889	Q1406
29386	ファイナルファンタジーXIV： 暁月のフィナーレ	2021 PC video game	https://www.famitsu.com/games/t/29386/	Q7889	Q1406
29435	コール オブ デューティ ゴースト	XOne video game	https://www.famitsu.com/games/t/29435/	Q7889	Q13361286
29457	ファイナルファンタジーXIV コンプリートパック	2021 PS4 video game	https://www.famitsu.com/games/t/29457/	Q7889	Q5014725
31241	Nom Nom Galaxy	PSV video game	https://www.famitsu.com/games/t/31241/	Q7889	
31617	ストリートファイターV チャンピオン エディション オールキャラクターパック	2021 PS4 video game	https://www.famitsu.com/games/t/31617/	Q7889	Q5014725
31719	ドグマツルギー ouverture	PSV video game	https://www.famitsu.com/games/t/31719/	Q7889	
32465	Mighty No．9	PSV video game	https://www.famitsu.com/games/t/32465/	Q7889	
32779	Mighty No．9	3DS video game	https://www.famitsu.com/games/t/32779/	Q7889	Q203597
32868	ファイナルファンタジー零式 オンライン	PC video game	https://www.famitsu.com/games/t/32868/	Q7889	Q1406
32870	九十九姫	PS4 video game	https://www.famitsu.com/games/t/32870/	Q7889	Q5014725
32871	九十九姫	PSV video game	https://www.famitsu.com/games/t/32871/	Q7889	
33026	鉄拳7 Definitive Edition	2021 PS4 video game	https://www.famitsu.com/games/t/33026/	Q7889	Q5014725
33556	JUSTICE MONSTERS FIVE	PC video game	https://www.famitsu.com/games/t/33556/	Q7889	Q1406
33775	鉄拳7 Originals Edition	2021 XOne video game	https://www.famitsu.com/games/t/33775/	Q7889	Q13361286
33825	鉄拳7 Originals Edition	2021 PC video game	https://www.famitsu.com/games/t/33825/	Q7889	Q1406
33829	アノニマス・コード	2022 PS4 video game	https://www.famitsu.com/games/t/33829/	Q7889	Q5014725
33871	Dead by Daylight スペシャルエディション 公式日本版 for PC	2022 PC video game	https://www.famitsu.com/games/t/33871/	Q7889	Q1406
34407	ZERO ESCAPE 9時間9人9の扉 善人シボウデス ダブルパック	2022 PC video game	https://www.famitsu.com/games/t/34407/	Q7889	Q1406
34679	Link： The Unleashed Nexus	PS4 video game	https://www.famitsu.com/games/t/34679/	Q7889	Q5014725
34751	アノニマス・コード	2022 Switch video game	https://www.famitsu.com/games/t/34751/	Q7889	Q19610114
34853	スカル アンド ボーンズ	PS4 video game	https://www.famitsu.com/games/t/34853/	Q7889	Q5014725
34971	ショベルナイト	PS4 video game	https://www.famitsu.com/games/t/34971/	Q7889	Q5014725
35076	Rabi-Ribi	PSV video game	https://www.famitsu.com/games/t/35076/	Q7889	
35130	大戦略パーフェクト4.0	PSV video game	https://www.famitsu.com/games/t/35130/	Q7889	
35297	スカル アンド ボーンズ	XOne video game	https://www.famitsu.com/games/t/35297/	Q7889	Q13361286
35298	スカル アンド ボーンズ	PC video game	https://www.famitsu.com/games/t/35298/	Q7889	Q1406
35545	ベヨネッタ3	2022 Switch video game	https://www.famitsu.com/games/t/35545/	Q7889	Q19610114
35982	Dead by Daylightアルティメットエディション 公式日本版	2022 PS4 video game	https://www.famitsu.com/games/t/35982/	Q7889	Q5014725
36113	天穂のサクナヒメ	2021 PS4 video game	https://www.famitsu.com/games/t/36113/	Q7889	Q5014725
36272	Dying Light 2 Stay Human	2022 XOne video game	https://www.famitsu.com/games/t/36272/	Q7889	Q13361286
36295	STARFIELD	2022 XSX video game	https://www.famitsu.com/games/t/36295/	Q7889	Q98973368
36303	BABYLON’S FALL	2022 PS4 video game	https://www.famitsu.com/games/t/36303/	Q7889	Q5014725
36304	BABYLON’S FALL	2022 PC video game	https://www.famitsu.com/games/t/36304/	Q7889	Q1406
36510	デジモンサヴァイブ	2022 PS4 video game	https://www.famitsu.com/games/t/36510/	Q7889	Q5014725
36511	デジモンサヴァイブ	2022 Switch video game	https://www.famitsu.com/games/t/36511/	Q7889	Q19610114
36741	GUNGRAVE GORE	PS4 video game	https://www.famitsu.com/games/t/36741/	Q7889	Q5014725
36815	N1RV Ann-A: Cyberpunk Bartender Action	PS4 video game	https://www.famitsu.com/games/t/36815/	Q7889	Q5014725
36816	N1RV Ann-A: Cyberpunk Bartender Action	Switch video game	https://www.famitsu.com/games/t/36816/	Q7889	Q19610114
36817	N1RV Ann-A: Cyberpunk Bartender Action	PC video game	https://www.famitsu.com/games/t/36817/	Q7889	Q1406
36902	ワールズエンドクラブ	2021 PC video game	https://www.famitsu.com/games/t/36902/	Q7889	Q1406
37058	ライバル・メガガン コレクターズエディション	Switch video game	https://www.famitsu.com/games/t/37058/	Q7889	Q19610114
37059	ライバル・メガガン	PS4 video game	https://www.famitsu.com/games/t/37059/	Q7889	Q5014725
37142	僕の彼女は人魚姫！？ My Girlfriend is a Mermaid!? 5周年記念特装版	2022 Switch video game	https://www.famitsu.com/games/t/37142/	Q7889	Q19610114
37217	グランブルーファンタジー ヴァーサス レジェンダリーエディション	2021 PS4 video game	https://www.famitsu.com/games/t/37217/	Q7889	Q5014725
37229	イースIX -Monstrum NOX-	2022 PS4 video game	https://www.famitsu.com/games/t/37229/	Q7889	Q5014725
37327	タウンズメン キングダムリビルト コンプリートエディション	2022 Switch video game	https://www.famitsu.com/games/t/37327/	Q7889	Q19610114
37451	Dead by Daylightアルティメットエディション 公式日本版	2022 Switch video game	https://www.famitsu.com/games/t/37451/	Q7889	Q19610114
37512	World War Z: Aftermath	2021 PS4 video game	https://www.famitsu.com/games/t/37512/	Q7889	Q5014725
37692	Helvetii	2022 PC video game	https://www.famitsu.com/games/t/37692/	Q7889	Q1406
37695	スーパースライムアリーナ	Switch video game	https://www.famitsu.com/games/t/37695/	Q7889	Q19610114
37696	Renaine	PC video game	https://www.famitsu.com/games/t/37696/	Q7889	Q1406
37697	Renaine	Switch video game	https://www.famitsu.com/games/t/37697/	Q7889	Q19610114
37794	Vampire:The Masquerade - Bloodlines 2	PC video game	https://www.famitsu.com/games/t/37794/	Q7889	Q1406
37921	RPGタイム！～ライトの伝説～	2022 PC video game	https://www.famitsu.com/games/t/37921/	Q7889	Q1406
37957	AWAY	2022 PS4 video game	https://www.famitsu.com/games/t/37957/	Q7889	Q5014725
37985	コットン リブート	PC video game	https://www.famitsu.com/games/t/37985/	Q7889	Q1406
38057	BackSlash	PS4 video game	https://www.famitsu.com/games/t/38057/	Q7889	Q5014725
38058	BackSlash	Switch video game	https://www.famitsu.com/games/t/38058/	Q7889	Q19610114
38063	常世ノ塔	PS4 video game	https://www.famitsu.com/games/t/38063/	Q7889	Q5014725
38064	常世ノ塔	Switch video game	https://www.famitsu.com/games/t/38064/	Q7889	Q19610114
38078	OUTRIDER MAKO ～露払いマコの見習い帖～	PC video game	https://www.famitsu.com/games/t/38078/	Q7889	Q1406
38096	R-TYPE FINAL2	PC video game	https://www.famitsu.com/games/t/38096/	Q7889	Q1406
38115	タクティカル・ガラクティカル	Switch video game	https://www.famitsu.com/games/t/38115/	Q7889	Q19610114
38116	タクティカル・ガラクティカル	PS4 video game	https://www.famitsu.com/games/t/38116/	Q7889	Q5014725
38117	タクティカル・ガラクティカル	PC video game	https://www.famitsu.com/games/t/38117/	Q7889	Q1406
38118	タクティカル・ガラクティカル	XOne video game	https://www.famitsu.com/games/t/38118/	Q7889	Q13361286
38119	KINGDOM OF NIGHT	Switch video game	https://www.famitsu.com/games/t/38119/	Q7889	Q19610114
38120	KINGDOM OF NIGHT	PS4 video game	https://www.famitsu.com/games/t/38120/	Q7889	Q5014725
38121	KINGDOM OF NIGHT	XOne video game	https://www.famitsu.com/games/t/38121/	Q7889	Q13361286
38122	KINGDOM OF NIGHT	2022 PC video game	https://www.famitsu.com/games/t/38122/	Q7889	Q1406
38140	スペードの国のアリス ～Wonderful Black World～	Switch video game	https://www.famitsu.com/games/t/38140/	Q7889	Q19610114
38164	天穂のサクナヒメ	2021 Switch video game	https://www.famitsu.com/games/t/38164/	Q7889	Q19610114
38180	Dying Light 2 Stay Human	2022 PC video game	https://www.famitsu.com/games/t/38180/	Q7889	Q1406
38184	ELDEN RING	2022 PS4 video game	https://www.famitsu.com/games/t/38184/	Q7889	Q5014725
38185	ELDEN RING	2022 XOne video game	https://www.famitsu.com/games/t/38185/	Q7889	Q13361286
38186	ELDEN RING	2022 PC video game	https://www.famitsu.com/games/t/38186/	Q7889	Q1406
38187	GHOSTWIRE: TOKYO	2022 PC video game	https://www.famitsu.com/games/t/38187/	Q7889	Q1406
38202	Cris Tales	2022 PS4 video game	https://www.famitsu.com/games/t/38202/	Q7889	Q5014725
38204	Roller Champions	PC video game	https://www.famitsu.com/games/t/38204/	Q7889	Q1406
38238	Vampire:The Masquerade - Bloodlines 2	PS4 video game	https://www.famitsu.com/games/t/38238/	Q7889	Q5014725
38240	RPGタイム！～ライトの伝説～	2022 XOne video game	https://www.famitsu.com/games/t/38240/	Q7889	Q13361286
38255	Read Only Memories: Neurodiver	2022 PC video game	https://www.famitsu.com/games/t/38255/	Q7889	Q1406
38265	レゴ スター・ウォーズ/スカイウォーカー・サーガ	2022 PS4 video game	https://www.famitsu.com/games/t/38265/	Q7889	Q5014725
38302	レインボーシックス エクストラクション	2022 PS4 video game	https://www.famitsu.com/games/t/38302/	Q7889	Q5014725
38303	レインボーシックス エクストラクション	2022 XOne video game	https://www.famitsu.com/games/t/38303/	Q7889	Q13361286
38335	レインボーシックス エクストラクション	2022 PC video game	https://www.famitsu.com/games/t/38335/	Q7889	Q1406
38377	BLUE PROTOCOL	PC video game	https://www.famitsu.com/games/t/38377/	Q7889	Q1406
38472	Disintegration	XOne video game	https://www.famitsu.com/games/t/38472/	Q7889	Q13361286
38685	Wonder Parade	Switch video game	https://www.famitsu.com/games/t/38685/	Q7889	Q19610114
38686	Wonder Parade	PC video game	https://www.famitsu.com/games/t/38686/	Q7889	Q1406
38699	バルダーダッシュ：Boulder Dash - 30th Anniversary	XOne video game	https://www.famitsu.com/games/t/38699/	Q7889	Q13361286
38709	Eastward	2021 Switch video game	https://www.famitsu.com/games/t/38709/	Q7889	Q19610114
38724	Disintegration	PS4 video game	https://www.famitsu.com/games/t/38724/	Q7889	Q5014725
38727	Kerbal Space Program 2	2022 PC video game	https://www.famitsu.com/games/t/38727/	Q7889	Q1406
38738	Kerbal Space Program 2	2022 PS4 video game	https://www.famitsu.com/games/t/38738/	Q7889	Q5014725
38739	Kerbal Space Program 2	2022 XSX video game	https://www.famitsu.com/games/t/38739/	Q7889	Q98973368
38771	The Settlers	PC video game	https://www.famitsu.com/games/t/38771/	Q7889	Q1406
38783	ダンジョンマンチーズ	PC video game	https://www.famitsu.com/games/t/38783/	Q7889	Q1406
38806	BIOHAZARD RESISTANCE	PS4 video game	https://www.famitsu.com/games/t/38806/	Q7889	Q5014725
38807	BIOHAZARD RESISTANCE	XOne video game	https://www.famitsu.com/games/t/38807/	Q7889	Q13361286
38808	BIOHAZARD RESISTANCE	PC video game	https://www.famitsu.com/games/t/38808/	Q7889	Q1406
38870	荒野行動 ゲームリズム パック	2021 Switch video game	https://www.famitsu.com/games/t/38870/	Q7889	Q19610114
38912	ごく普通の鹿のゲーム DEEEER Simulator	2021 PC video game	https://www.famitsu.com/games/t/38912/	Q7889	Q1406
38927	魔砲少女のメイガスフィア	2022 PC video game	https://www.famitsu.com/games/t/38927/	Q7889	Q1406
38943	冤罪執行遊戯ユルキル	2022 PS4 video game	https://www.famitsu.com/games/t/38943/	Q7889	Q5014725
38944	冤罪執行遊戯ユルキル	2022 PC video game	https://www.famitsu.com/games/t/38944/	Q7889	Q1406
38950	OMORI	2022 PS4 video game	https://www.famitsu.com/games/t/38950/	Q7889	Q5014725
38951	OMORI	2022 Switch video game	https://www.famitsu.com/games/t/38951/	Q7889	Q19610114
39022	fault - milestone two 下	PC video game	https://www.famitsu.com/games/t/39022/	Q7889	Q1406
39033	OMORI	2022 XOne video game	https://www.famitsu.com/games/t/39033/	Q7889	Q13361286
39047	After the Fall	2022 PS4 video game	https://www.famitsu.com/games/t/39047/	Q7889	Q5014725
39273	DEATH STRANDING DIRECTOR’S CUT	2022 PC video game	https://www.famitsu.com/games/t/39273/	Q7889	Q1406
39350	紅の砂漠	PC video game	https://www.famitsu.com/games/t/39350/	Q7889	Q1406
39352	ドケビ	PC video game	https://www.famitsu.com/games/t/39352/	Q7889	Q1406
39358	EVERWILD	XOne video game	https://www.famitsu.com/games/t/39358/	Q7889	Q13361286
39436	死噛 ～シビトマギレ～	2022 PS4 video game	https://www.famitsu.com/games/t/39436/	Q7889	Q5014725
39437	死噛 ～シビトマギレ～	2022 Switch video game	https://www.famitsu.com/games/t/39437/	Q7889	Q19610114
39554	WEIRD WEST	2022 PC video game	https://www.famitsu.com/games/t/39554/	Q7889	Q1406
39556	ルインドキング：リーグ・オブ・レジェンド ストーリー	2021 PS4 video game	https://www.famitsu.com/games/t/39556/	Q7889	Q5014725
39585	Horizon Chase Turbo - アイルトンセナエディション	2021 PS4 video game	https://www.famitsu.com/games/t/39585/	Q7889	Q5014725
39640	レゴ スター・ウォーズ/スカイウォーカー・サーガ	2022 Switch video game	https://www.famitsu.com/games/t/39640/	Q7889	Q19610114
39679	Necrobarista	PS4 video game	https://www.famitsu.com/games/t/39679/	Q7889	Q5014725
39702	原神	Switch video game	https://www.famitsu.com/games/t/39702/	Q7889	Q19610114
39735	ダイイングライト 2 ステイ ヒューマン	2022 PS4 video game	https://www.famitsu.com/games/t/39735/	Q7889	Q5014725
39877	Seven: Enhanced Edition	PS4 video game	https://www.famitsu.com/games/t/39877/	Q7889	Q5014725
40002	シャドウバース チャンピオンズバトル レジェンダリーエディション	2022 Switch video game	https://www.famitsu.com/games/t/40002/	Q7889	Q19610114
40021	ドンさわぎ	Switch video game	https://www.famitsu.com/games/t/40021/	Q7889	Q19610114
40152	Dordogne	PC video game	https://www.famitsu.com/games/t/40152/	Q7889	Q1406
40153	Dordogne	Switch video game	https://www.famitsu.com/games/t/40153/	Q7889	Q19610114
40255	アサシン クリード ヴァルハラ ラグナロクエディション	2022 PS4 video game	https://www.famitsu.com/games/t/40255/	Q7889	Q5014725
40306	ghostpia season one	2022 Switch video game	https://www.famitsu.com/games/t/40306/	Q7889	Q19610114
40307	From_.	Switch video game	https://www.famitsu.com/games/t/40307/	Q7889	Q19610114
40308	果てのマキナ	Switch video game	https://www.famitsu.com/games/t/40308/	Q7889	Q19610114
40323	SCARLET NEXUS	2021 PS4 video game	https://www.famitsu.com/games/t/40323/	Q7889	Q5014725
40366	ひぐらしのなく頃に奉＋	2022 PC video game	https://www.famitsu.com/games/t/40366/	Q7889	Q1406
40435	Sherlock Holmes: Chapter One	PS4 video game	https://www.famitsu.com/games/t/40435/	Q7889	Q5014725
40540	COGEN: 大鳥こはくと刻の剣	2022 Switch video game	https://www.famitsu.com/games/t/40540/	Q7889	Q19610114
40541	COGEN: 大鳥こはくと刻の剣	2022 PS4 video game	https://www.famitsu.com/games/t/40541/	Q7889	Q5014725
40542	COGEN: 大鳥こはくと刻の剣	2022 PC video game	https://www.famitsu.com/games/t/40542/	Q7889	Q1406
40545	チルドレン・オブ・モルタ ～ 家族の絆の物語～コンプリートエディション	2021 PS4 video game	https://www.famitsu.com/games/t/40545/	Q7889	Q5014725
40645	地球防衛軍6	2022 PS4 video game	https://www.famitsu.com/games/t/40645/	Q7889	Q5014725
40647	ま〜るい地球が四角くなった!? デジボク地球防衛軍 EARTH DEFENSE FORCE: WORLD BROTHERS	2021 Switch video game	https://www.famitsu.com/games/t/40647/	Q7889	Q19610114
40660	アイドルマネージャー	Switch video game	https://www.famitsu.com/games/t/40660/	Q7889	Q19610114
40665	レジェンド・オブ・イサーナル	PC video game	https://www.famitsu.com/games/t/40665/	Q7889	Q1406
40694	蒼き雷霆	2022 Switch video game	https://www.famitsu.com/games/t/40694/	Q7889	Q19610114
40695	Curse of the Sea Rats	PS4 video game	https://www.famitsu.com/games/t/40695/	Q7889	Q5014725
40696	Curse of the Sea Rats	Switch video game	https://www.famitsu.com/games/t/40696/	Q7889	Q19610114
40697	Curse of the Sea Rats	XOne video game	https://www.famitsu.com/games/t/40697/	Q7889	Q13361286
40698	Curse of the Sea Rats	2022 PC video game	https://www.famitsu.com/games/t/40698/	Q7889	Q1406
40702	ANNO:Mutationem	2022 PS4 video game	https://www.famitsu.com/games/t/40702/	Q7889	Q5014725
40708	アステリアの翼	2022 PC video game	https://www.famitsu.com/games/t/40708/	Q7889	Q1406
40709	アステリアの翼	2022 Switch video game	https://www.famitsu.com/games/t/40709/	Q7889	Q19610114
40745	Shadow Warrior 3	2022 PC video game	https://www.famitsu.com/games/t/40745/	Q7889	Q1406
40749	Test Drive Unlimited Solar Crown	PC video game	https://www.famitsu.com/games/t/40749/	Q7889	Q1406
40768	Nevaeh	PC video game	https://www.famitsu.com/games/t/40768/	Q7889	Q1406
40769	ファークライ6 デラックスエディション	2022 PS4 video game	https://www.famitsu.com/games/t/40769/	Q7889	Q5014725
40781	Microsoft Flight Simulator : スタンダード エディション 日本語版	2021 PC video game	https://www.famitsu.com/games/t/40781/	Q7889	Q1406
40870	EVERWILD	PC video game	https://www.famitsu.com/games/t/40870/	Q7889	Q1406
40873	百英雄伝	2023 PC video game	https://www.famitsu.com/games/t/40873/	Q7889	Q1406
40874	CrossfireX	2022 XOne video game	https://www.famitsu.com/games/t/40874/	Q7889	Q13361286
40875	百英雄伝	2023 PS4 video game	https://www.famitsu.com/games/t/40875/	Q7889	Q5014725
40876	百英雄伝	2023 XOne video game	https://www.famitsu.com/games/t/40876/	Q7889	Q13361286
40888	Spitlings	Switch video game	https://www.famitsu.com/games/t/40888/	Q7889	Q19610114
40890	UNTURNED	PS4 video game	https://www.famitsu.com/games/t/40890/	Q7889	Q5014725
40891	UNTURNED	XOne video game	https://www.famitsu.com/games/t/40891/	Q7889	Q13361286
40921	ピンボルアの勇者	Switch video game	https://www.famitsu.com/games/t/40921/	Q7889	Q19610114
40936	OGRE TALE -鬼譚-	Switch video game	https://www.famitsu.com/games/t/40936/	Q7889	Q19610114
40937	OGRE TALE -鬼譚-	PS4 video game	https://www.famitsu.com/games/t/40937/	Q7889	Q5014725
40938	OGRE TALE -鬼譚-	XOne video game	https://www.famitsu.com/games/t/40938/	Q7889	Q13361286
41024	GHOSTWIRE: TOKYO	2022 PS5 video game	https://www.famitsu.com/games/t/41024/	Q7889	Q63184502
41025	アサシン クリード ヴァルハラ ラグナロクエディション	2022 PS5 video game	https://www.famitsu.com/games/t/41025/	Q7889	Q63184502
41029	SCARLET NEXUS	2021 PS5 video game	https://www.famitsu.com/games/t/41029/	Q7889	Q63184502
41033	ゴッサム・ナイツ	2022 PS4 video game	https://www.famitsu.com/games/t/41033/	Q7889	Q5014725
41034	ゴッサム・ナイツ	2022 XOne video game	https://www.famitsu.com/games/t/41034/	Q7889	Q13361286
41035	ゴッサム・ナイツ	2022 PC video game	https://www.famitsu.com/games/t/41035/	Q7889	Q1406
41036	ゴッサム・ナイツ	2022 PS5 video game	https://www.famitsu.com/games/t/41036/	Q7889	Q63184502
41040	Forspoken	2022 PS5 video game	https://www.famitsu.com/games/t/41040/	Q7889	Q63184502
41054	Godfall チャレンジャーエディション	2021 PS5 video game	https://www.famitsu.com/games/t/41054/	Q7889	Q63184502
41055	グランド・セフト・オート V	2022 PS5 video game	https://www.famitsu.com/games/t/41055/	Q7889	Q63184502
41112	Horizon Forbidden West	2022 PS5 video game	https://www.famitsu.com/games/t/41112/	Q7889	Q63184502
41113	Destruction AllStars	PS5 video game	https://www.famitsu.com/games/t/41113/	Q7889	Q63184502
41114	グランツーリスモ7	2022 PS5 video game	https://www.famitsu.com/games/t/41114/	Q7889	Q63184502
41119	ファークライ6 デラックスエディション	2022 PS5 video game	https://www.famitsu.com/games/t/41119/	Q7889	Q63184502
41129	百英雄伝	2023 PS5 video game	https://www.famitsu.com/games/t/41129/	Q7889	Q63184502
41137	Dead by Daylightアルティメットエディション 公式日本版	2022 PS5 video game	https://www.famitsu.com/games/t/41137/	Q7889	Q63184502
41166	ウィッチャー3 ワイルドハント	2022 PS5 video game	https://www.famitsu.com/games/t/41166/	Q7889	Q63184502
41167	レゴ スター・ウォーズ/スカイウォーカー・サーガ	2022 PS5 video game	https://www.famitsu.com/games/t/41167/	Q7889	Q63184502
41180	Xbox Series X Halo Infinite リミテッド エディション	XSX video game	https://www.famitsu.com/games/t/41180/	Q7889	Q98973368
41184	奇々怪界 黒マントの謎	2022 Switch video game	https://www.famitsu.com/games/t/41184/	Q7889	Q19610114
41199	プリンス・オブ・ペルシャ 時間の砂 リメイク	PS4 video game	https://www.famitsu.com/games/t/41199/	Q7889	Q5014725
41200	プリンス・オブ・ペルシャ 時間の砂 リメイク	XOne video game	https://www.famitsu.com/games/t/41200/	Q7889	Q13361286
41201	プリンス・オブ・ペルシャ 時間の砂 リメイク	PC video game	https://www.famitsu.com/games/t/41201/	Q7889	Q1406
41217	ファイナルファンタジーXVI	PS5 video game	https://www.famitsu.com/games/t/41217/	Q7889	Q63184502
41218	ホグワーツ・レガシー	2022 PS5 video game	https://www.famitsu.com/games/t/41218/	Q7889	Q63184502
41219	ホグワーツ・レガシー	2022 PS4 video game	https://www.famitsu.com/games/t/41219/	Q7889	Q5014725
41220	ホグワーツ・レガシー	2022 XSX video game	https://www.famitsu.com/games/t/41220/	Q7889	Q98973368
41221	ホグワーツ・レガシー	2022 XOne video game	https://www.famitsu.com/games/t/41221/	Q7889	Q13361286
41226	Five Nights at Freddy's Security Breach	2022 PS5 video game	https://www.famitsu.com/games/t/41226/	Q7889	Q63184502
41227	Five Nights at Freddy's Security Breach	2022 PS4 video game	https://www.famitsu.com/games/t/41227/	Q7889	Q5014725
41248	モンスターハンターライズ Best Price	2022 Switch video game	https://www.famitsu.com/games/t/41248/	Q7889	Q19610114
41251	Ori and the Will of the Wisps	2022 Switch video game	https://www.famitsu.com/games/t/41251/	Q7889	Q19610114
41254	Fit Boxing 2 -リズム＆エクササイズ- 専用アタッチメント 同梱版	2021 Switch video game	https://www.famitsu.com/games/t/41254/	Q7889	Q19610114
41260	OUTWARD	2022 PS4 video game	https://www.famitsu.com/games/t/41260/	Q7889	Q5014725
41266	Bright Memory: Infinite	XSX video game	https://www.famitsu.com/games/t/41266/	Q7889	Q98973368
41274	The EXPLORERZ	PC video game	https://www.famitsu.com/games/t/41274/	Q7889	Q1406
41277	レプリカ	2022 PS4 video game	https://www.famitsu.com/games/t/41277/	Q7889	Q5014725
41279	リーガルダンジョン	2022 PS4 video game	https://www.famitsu.com/games/t/41279/	Q7889	Q5014725
41283	時計じかけのアクワリオ	2021 PS4 video game	https://www.famitsu.com/games/t/41283/	Q7889	Q5014725
41284	時計じかけのアクワリオ	2021 Switch video game	https://www.famitsu.com/games/t/41284/	Q7889	Q19610114
41312	メタリックチャイルド	2022 PS4 video game	https://www.famitsu.com/games/t/41312/	Q7889	Q5014725
41314	RPGタイム！～ライトの伝説～	2022 XSX video game	https://www.famitsu.com/games/t/41314/	Q7889	Q98973368
41315	Ninja Issen	2022 Switch video game	https://www.famitsu.com/games/t/41315/	Q7889	Q19610114
41316	Ninja Issen	2022 PC video game	https://www.famitsu.com/games/t/41316/	Q7889	Q1406
41321	フィスト 紅蓮城の闇	PC video game	https://www.famitsu.com/games/t/41321/	Q7889	Q1406
41329	Iron Harvest - Complete Edition	PS4 video game	https://www.famitsu.com/games/t/41329/	Q7889	Q5014725
41330	Iron Harvest - Complete Edition	XOne video game	https://www.famitsu.com/games/t/41330/	Q7889	Q13361286
41331	Iron Harvest 1920+	PC video game	https://www.famitsu.com/games/t/41331/	Q7889	Q1406
41334	fault - milestone two side: below	PS4 video game	https://www.famitsu.com/games/t/41334/	Q7889	Q5014725
41335	fault - milestone two 下	Switch video game	https://www.famitsu.com/games/t/41335/	Q7889	Q19610114
41354	真・三國無双8 Empires	2021 PS4 video game	https://www.famitsu.com/games/t/41354/	Q7889	Q5014725
41355	真・三國無双8 Empires	2021 Switch video game	https://www.famitsu.com/games/t/41355/	Q7889	Q19610114
41356	真・三國無双8 Empires	2021 PC video game	https://www.famitsu.com/games/t/41356/	Q7889	Q1406
41357	真・三國無双8 Empires	2021 XSX video game	https://www.famitsu.com/games/t/41357/	Q7889	Q98973368
41358	真・三國無双8 Empires	2021 PS5 video game	https://www.famitsu.com/games/t/41358/	Q7889	Q63184502
41361	デススマイルズ I・II	2021 PS4 video game	https://www.famitsu.com/games/t/41361/	Q7889	Q5014725
41362	デススマイルズ I・II	2021 Switch video game	https://www.famitsu.com/games/t/41362/	Q7889	Q19610114
41363	デススマイルズ I・II	2021 XOne video game	https://www.famitsu.com/games/t/41363/	Q7889	Q13361286
41367	RPGolf Legends	2022 PS5 video game	https://www.famitsu.com/games/t/41367/	Q7889	Q63184502
41368	RPGolf Legends	2022 PC video game	https://www.famitsu.com/games/t/41368/	Q7889	Q1406
41376	レゴ スター・ウォーズ/スカイウォーカー・サーガ	2022 XSX video game	https://www.famitsu.com/games/t/41376/	Q7889	Q98973368
41377	レゴ スター・ウォーズ/スカイウォーカー・サーガ	2022 XOne video game	https://www.famitsu.com/games/t/41377/	Q7889	Q13361286
41378	ウィッチャー3 ワイルドハント	2022 XSX video game	https://www.famitsu.com/games/t/41378/	Q7889	Q98973368
41442	幻想少女大戦	2022 Switch video game	https://www.famitsu.com/games/t/41442/	Q7889	Q19610114
41490	ファントムブレイカー：オムニア	2022 Switch video game	https://www.famitsu.com/games/t/41490/	Q7889	Q19610114
41491	ファントムブレイカー：オムニア	2022 PS4 video game	https://www.famitsu.com/games/t/41491/	Q7889	Q5014725
41492	ファントムブレイカー：オムニア	2022 XOne video game	https://www.famitsu.com/games/t/41492/	Q7889	Q13361286
41493	ファントムブレイカー：オムニア	2022 PC video game	https://www.famitsu.com/games/t/41493/	Q7889	Q1406
41506	Moncage -箱庭ノ夢-	Switch video game	https://www.famitsu.com/games/t/41506/	Q7889	Q19610114
41577	ルインドキング：リーグ・オブ・レジェンド ストーリー	2021 Switch video game	https://www.famitsu.com/games/t/41577/	Q7889	Q19610114
41622	Warframe	XSX video game	https://www.famitsu.com/games/t/41622/	Q7889	Q98973368
41750	Speed Limit	PS5 video game	https://www.famitsu.com/games/t/41750/	Q7889	Q63184502
41802	THE KING OF FIGHTERS XV	2022 PS5 video game	https://www.famitsu.com/games/t/41802/	Q7889	Q63184502
41806	冤罪執行遊戯ユルキル	2022 PS5 video game	https://www.famitsu.com/games/t/41806/	Q7889	Q63184502
41807	冤罪執行遊戯ユルキル	2022 Switch video game	https://www.famitsu.com/games/t/41807/	Q7889	Q19610114
41808	ゲーム ドラえもん のび太の宇宙小戦争 2021	2022 Switch video game	https://www.famitsu.com/games/t/41808/	Q7889	Q19610114
41876	Among Us： Crewmate Edition	2021 Switch video game	https://www.famitsu.com/games/t/41876/	Q7889	Q19610114
41881	Finding Paradise	Switch video game	https://www.famitsu.com/games/t/41881/	Q7889	Q19610114
41948	コントラプションズ つくってあそべるカラクリそうち	PS4 video game	https://www.famitsu.com/games/t/41948/	Q7889	Q5014725
41995	Kena: Bridge of Spirits	2022 PS5 video game	https://www.famitsu.com/games/t/41995/	Q7889	Q63184502
42041	いのちのつかいかた	2022 PC video game	https://www.famitsu.com/games/t/42041/	Q7889	Q1406
